wavelength,value
1146.139130917294,-0.18345986000724154
1149.8116004768651,-0.1715977049366577
1153.4798555137277,-0.16157901941650882
1157.1438960278815,-0.15545113871692437
1160.803722019327,-0.15208498119855335
1164.4593334880642,-0.15001496674984538
1168.1107304340926,-0.15089435998445433
1171.7579128574125,-0.15253723600914945
1175.400880758024,-0.15405413842980456
1179.039634135927,-0.15667222010747683
1182.6741729911216,-0.15918464509212105
1186.3044973236076,-0.1620262046392302
1189.9306071333854,-0.16636113359605864
1193.5525024204544,-0.17261360967769065
1198.375140212333,-0.18082314980828845
1201.9872016130823,-0.18774225811906095
1205.595048491123,-0.19643458380294077
1209.1986808464553,-0.20463657719489695
1212.798098679079,-0.21239755252543208
1216.3933019889944,-0.22144840255188772
1219.984290776201,-0.23127023866711402
1223.5710650406993,-0.2405844034080722
1227.153624782489,-0.24970684214459024
1230.7319700015703,-0.258856228847516
1234.306100697943,-0.2673925466107648
1237.8760168716074,-0.2749561217145102
1241.4417185225632,-0.2829176643640872
1245.0032056508105,-0.2903579207580215
1248.5604782563494,-0.29697688210738904
1252.1135363391795,-0.30262942924689784
1255.6623798993014,-0.3068901744848097
1260.387615388584,-0.31160656830483235
1263.926625062386,-0.31516594361531924
1267.4614202134794,-0.3181023031004294
1270.9920008418644,-0.31934205830855916
1274.518366947541,-0.31960726032541836
1278.040518530509,-0.3202188990312383
1281.5584555907685,-0.32030060367229846
1285.0721781283196,-0.31874230128139397
1288.5816861431622,-0.31781646090916077
1292.0869796352963,-0.31476233340312604
1295.588058604722,-0.31038796619846876
1299.0849230514389,-0.3059994867131274
1302.5775729754473,-0.29977124113334835
1306.0660083767475,-0.2927252248735768
1309.5502292553392,-0.2840736542735729
1313.0302356112222,-0.27448065583666914
1316.5060274443968,-0.26358498660997026
1319.977604754863,-0.2511270472044922
1324.5998185779379,-0.23207177902642034
1328.0615620020842,-0.21735887726950523
1331.5190909035218,-0.2009702134523199
1334.9724052822512,-0.18445735937165297
1338.421505138272,-0.16642168419073897
1341.8663904715843,-0.15016971441503785
1345.307061282188,-0.1333461635721276
1348.7435175700834,-0.11750014437989417
1352.1757593352704,-0.09969296199589586
1355.6037865777487,-0.08465253594879232
1359.0275992975185,-0.06726799834152619
1362.4471974945798,-0.04883496713471229
1365.8625811689326,-0.028971619505374743
1369.2737503205772,-0.0025751665514748582
1372.6807049495128,0.02570402398469291
1376.0834450557404,0.0637641730208496
1379.481970639259,0.10672166221721976
1382.8762817000695,0.16030837275490312
1387.3954738569369,0.24047307010479071
1390.7799510314273,0.3070911352873009
1394.1602136832093,0.3722885891781687
1397.536261812283,0.43627217771056526
1400.9080954186481,0.4870167728967692
1404.2757145023047,0.533728247138604
1407.6391190632528,0.5719521931328722
1410.9983091014924,0.6033255980368191
1414.3532846170235,0.6175340612446341
1417.7040456098462,0.6358414231495554
1421.0505920799603,0.6501350372013066
1424.392924027366,0.6624898787189555
1427.731041452063,0.6722090287724984
1431.0649443540517,0.6809691875850847
1434.394632733332,0.6835331497390881
1437.7201065899035,0.6811003052498752
1441.0413659237665,0.6874077001533524
1444.3584107349213,0.7014020555713946
1448.774581225581,0.7048164192930612
1452.0817921504158,0.7015394905351691
1455.3847885525422,0.7104270418862522
1458.68357043196,0.7136306228903336
1461.9781377886695,0.7130656409657505
1465.2684906226702,0.7106375408718273
1468.5546289339627,0.7069336633182742
1471.8365527225467,0.7057869876188962
1475.114261988422,0.7031921114552757
1478.387756731589,0.7142317226152253
1481.6570369520473,0.7053707641398017
1484.9221026497971,0.7004069506462233
1488.1829538248387,0.6997904441803708
1491.4395904771716,0.702330586709545
1494.692012606796,0.699482518824805
1497.9402202137119,0.6857476779430185
1501.1842132979193,0.683994954639555
1504.4239918594183,0.6784528575004259
1508.7371406838704,0.674334139463365
1511.9670853590496,0.6653259433157785
1515.1928155115202,0.6574622179259312
1518.4143311412822,0.6510824447012623
1521.6316322483358,0.6419397026554289
1524.844718832681,0.6362551777059712
1528.0535908943177,0.6274162087148588
1531.2582484332459,0.6291289460994528
1534.4586914494655,0.6177890203424709
1537.654919942977,0.615951003383844
1540.8469339137796,0.6121302885585881
1544.0347333618736,0.5978781201316155
1547.2183182872593,0.5998041614666857
1550.3976886899366,0.5961223011439203
1553.5728445699053,0.5936760195465379
1556.7437859271654,0.587368865451684
1559.9105127617172,0.5835547408261164
1563.0730250735605,0.5824300653972629
1567.283152231805,0.5769015446238035
1570.4358306573283,0.5766694877217271
1573.5842945601432,0.5756139058665505
1576.7285439402497,0.5704249574179794
1579.8685787976476,0.5651215338817289
1583.004399132337,0.5750485520232879
1586.1360049443178,0.5708316954312291
1589.2633962335904,0.571187903943005
1592.3865730001544,0.5672603620965175
1595.50553524401,0.567941964876086
1598.6202829651568,0.5710097631668223
1601.7308161635954,0.5791511772283713
1604.8371348393252,0.573945662741848
1607.9392389923466,0.5822994780065857
1611.0371286226598,0.5840001845402315
1614.1308037302642,0.5926853044937417
1617.2202643151602,0.5952874040501673
1621.3329891708083,0.6044508205537297
1624.4126158693846,0.6043683882706876
1627.4880280452523,0.6126060437495334
1630.5592256984114,0.6267503569640044
1633.6262088288622,0.62306328210979
1636.6889774366043,0.6297110713550339
1639.7475315216382,0.63969867899326
1642.8018710839633,0.6505932021155192
1645.8519961235802,0.6598907115710919
1648.8979066404884,0.6702541154324116
1651.939602634688,0.6892410832732919
1654.9770841061793,0.6996193475852007
1658.010351054962,0.7280725145092863
1661.0394034810363,0.7447538559608876
1664.064241384402,0.7721731249794334
1667.0848647650594,0.7996280743739985
1670.1012736230082,0.8397133421488475
1673.1134679582485,0.9050413580654618
1677.123171147689,0.97475129421046
1680.1255315966096,1.0457458937974702
1683.1236775228215,1.1223386671363274
1686.117608926325,1.213045009966824
1689.1073258071199,1.278043413727867
1692.0928281652064,1.3552849759709582
1695.0741160005844,1.4208405380950246
1698.0511893132539,1.5006704690756527
1701.024048103215,1.5527978392542443
